PRODUCT_ID,PRODUCT_TYPE,YIELD_RATE,SHIFT,MACHINE_ID,OPERATOR_ID,MATERIAL_BATCH,TEMPERATURE,HUMIDITY,DOWNTIME,DEFECT_COUNT,MAINTENANCE_SCHEDULE,TRACK_OUT_DATE,MANUFACTURE_DATE,MODEL_NAME,YEAR_OF_MANUFACTURE,ENGINE_TYPE,FUEL_TYPE,TRANSMISSION_TYPE,BODY_STYLE,Price(in Dollars),Mileage (km/l or mpg),SEATING_CAPACITY,COLOR_OPTIONS,SAFETY_FEATURES,Warranty Period(in Years),Horsepower (HP),Torque (Nm),Top Speed (km/h or mph),Acceleration (0-100 km/h or 0-60 mph),Dimensions (L x W x H),Weight (kg or lbs),Fuel Tank Capacity (liters)
851,Lexus,0.97,Afternoon,10,43,Batch_93,16.03,69.33,1.86,7,21:37.5,2024-09-01,2024-09-25,Model_67,2016,V6,Diesel,Manual,Sedan,83000,14.51,4,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,284,621,292,4.83,4064 x 1754 x 1515 mm,1188,61
852,Isuzu,0.81,Afternoon,11,37,Batch_1,18.39,52.33,8.39,1,21:37.5,2024-05-11,2024-11-07,Model_86,2023,Electric,Electric,Manual,Hatchback,77244,10.25,5,"Green, Yellow, Orange","Airbags, ABS, EBD",3,169,826,327,2.86,4499 x 1763 x 1527 mm,1540,
853,Lexus,0.98,Afternoon,11,9,Batch_85,20.80,64.12,7.33,0,21:37.5,2024-05-16,2024-08-22,Model_67,2016,V6,Diesel,Manual,Sedan,83000,14.51,4,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,284,621,292,4.83,4064 x 1754 x 1515 mm,1188,61
854,Porsche,0.88,Afternoon,6,22,Batch_84,26.24,46.58,2.65,10,21:37.5,2024-03-02,2024-03-24,Model_41,2000,V6,Diesel,Automatic,Hatchback,80941,22.97,7,"White, Silver, Grey","Traction Control, Lane Assist",6,629,781,283,7.42,4192 x 1895 x 1499 mm,2143,79
855,Daihatsu,0.87,Night,7,12,Batch_87,28.49,40.47,3.62,3,21:37.5,2024-05-27,2024-08-26,Model_69,2008,Hybrid,Petrol,Manual,Sedan,35908,17.88,4,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",6,223,712,217,9.71,4971 x 1744 x 1436 mm,2065,72
856,Polestar,0.92,Afternoon,18,5,Batch_58,15.82,66.00,5.07,0,21:37.5,2024-07-18,2024-03-21,Model_83,2016,Hybrid,Hybrid,Automatic,Hatchback,94144,19.15,6,"White, Silver, Grey","Traction Control, Lane Assist",5,509,900,347,7.59,4529 x 1726 x 1578 mm,1830,66
857,Hummer,0.97,Night,2,8,Batch_13,29.49,50.36,6.72,6,21:37.5,2023-12-11,2024-05-24,Model_79,2006,Electric,Electric,Automatic,SUV,84033,11.92,7,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",3,179,661,344,5.31,4462 x 1892 x 1581 mm,1032,
858,Mercury,0.95,Morning,1,38,Batch_97,21.23,53.26,3.04,8,21:37.5,2024-10-29,2024-03-13,Model_48,2005,Electric,Electric,Automatic,Hatchback,40728,18.77,3,"White, Silver, Grey","Traction Control, Lane Assist",4,324,656,241,3.79,4175 x 1914 x 1488 mm,1262,
859,Rolls-Royce,0.85,Morning,11,42,Batch_17,22.34,38.62,1.92,7,21:37.5,2023-12-13,2024-08-23,Model_90,2004,Electric,Electric,Manual,Sedan,34456,20.73,3,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,601,255,207,6.90,4953 x 1769 x 1475 mm,1839,
860,Seat,0.99,Afternoon,11,29,Batch_42,28.13,56.91,8.27,9,21:37.5,2024-04-03,2024-11-18,Model_92,2004,Hybrid,Hybrid,Automatic,Hatchback,94167,17.01,2,"Red, Blue, Black","Blind Spot Monitoring, Rear Camera",7,246,855,208,2.69,4386 x 1946 x 1429 mm,1743,73
861,Audi,0.94,Afternoon,19,20,Batch_98,17.42,41.94,3.67,0,21:37.5,2024-05-26,2024-07-17,Model_11,2005,Electric,Electric,Manual,Sedan,46943,16.15,2,"Green, Yellow, Orange","Airbags, ABS, EBD",5,563,758,319,2.55,4808 x 1939 x 1591 mm,2248,
862,Tesla,0.97,Morning,20,24,Batch_5,28.63,59.75,4.61,10,21:37.5,2023-12-11,2024-07-12,Model_8,2014,Electric,Electric,Manual,Sedan,79487,16.42,3,"White, Silver, Grey","Traction Control, Lane Assist",3,316,498,223,9.70,4939 x 1785 x 1458 mm,2302,
863,Genesis,0.84,Afternoon,8,22,Batch_53,15.80,63.24,6.70,9,21:37.5,2024-09-28,2024-02-11,Model_16,2014,Hybrid,Hybrid,Manual,Coupe,35414,26.38,3,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,498,864,280,5.53,4707 x 1753 x 1469 mm,2342,64
864,Lexus,0.81,Night,11,46,Batch_42,17.26,40.50,9.41,5,21:37.5,2024-02-09,2024-01-12,Model_67,2016,V6,Diesel,Manual,Sedan,83000,14.51,4,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,284,621,292,4.83,4064 x 1754 x 1515 mm,1188,61
865,Chrysler,0.95,Morning,19,48,Batch_38,18.48,66.46,9.04,2,21:37.5,2024-09-24,2024-07-25,Model_75,2019,Hybrid,Diesel,Automatic,Coupe,25723,28.85,5,"Red, Blue, Black","Blind Spot Monitoring, Rear Camera",3,525,762,283,8.31,4523 x 1711 x 1563 mm,1779,68
866,Maserati,0.86,Night,12,25,Batch_99,25.20,47.79,8.64,9,21:37.5,2024-06-24,2024-08-23,Model_48,2020,Hybrid,Hybrid,Manual,Coupe,82351,21.86,4,"Green, Yellow, Orange","Airbags, ABS, EBD",4,249,765,221,3.82,4824 x 1975 x 1587 mm,1947,65
867,Mitsubishi,0.88,Night,15,39,Batch_6,27.80,52.48,3.53,3,21:37.5,2024-10-22,2024-06-12,Model_72,2023,V6,Diesel,Manual,Coupe,87442,15.18,3,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",4,381,638,237,8.19,4619 x 1745 x 1436 mm,1926,51
868,Kia,0.86,Night,12,46,Batch_56,21.44,39.44,1.47,0,21:37.5,2024-09-16,2024-05-30,Model_37,2008,V8,Diesel,Automatic,Coupe,40572,21.92,7,"Red, Blue, Black","Blind Spot Monitoring, Rear Camera",7,473,572,286,6.56,4236 x 1805 x 1513 mm,1066,69
869,Ford,0.81,Night,20,23,Batch_24,16.48,53.70,8.66,3,21:37.5,2024-04-18,2024-10-18,Model_1,2006,Hybrid,Petrol,Manual,Sedan,92888,15.39,3,"White, Silver, Grey","Airbags, ABS, EBD",6,696,298,261,9.00,4421 x 1748 x 1452 mm,2469,45
870,Mini,0.99,Night,18,4,Batch_19,23.04,40.67,2.50,5,21:37.5,2024-10-02,2024-04-11,Model_99,2017,V6,Diesel,Manual,Hatchback,30617,12.86,5,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",5,172,444,294,7.40,4168 x 1747 x 1567 mm,1349,57
871,Rivian,0.84,Afternoon,8,13,Batch_52,28.23,46.33,8.74,7,21:37.5,2024-01-05,2023-12-08,Model_72,2006,V6,Petrol,Manual,Coupe,67266,26.74,7,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",6,229,807,227,3.12,4764 x 1758 x 1541 mm,1029,69
872,Chevrolet,0.89,Night,11,41,Batch_1,27.46,49.39,9.65,10,21:37.5,2024-05-11,2024-09-05,Model_2,2020,V6,Diesel,Manual,SUV,36249,15.82,5,"White, Silver, Grey","Airbags, ABS, EBD",3,523,488,159,4.56,4435 x 1861 x 1499 mm,1818,51
873,Seat,0.87,Night,6,45,Batch_89,27.53,62.37,9.54,5,21:37.5,2024-07-09,2023-11-19,Model_92,2004,Hybrid,Hybrid,Automatic,Hatchback,94167,17.01,2,"Red, Blue, Black","Blind Spot Monitoring, Rear Camera",7,246,855,208,2.69,4386 x 1946 x 1429 mm,1743,73
874,Plymouth,0.93,Morning,18,41,Batch_75,21.93,59.02,7.01,0,21:37.5,2024-07-23,2024-01-20,Model_9,2007,Hybrid,Diesel,Manual,SUV,61486,23.24,3,"Green, Yellow, Orange","Airbags, ABS, EBD",3,528,264,313,9.56,4432 x 1758 x 1440 mm,1682,71
875,Jeep,0.85,Morning,19,13,Batch_22,24.08,58.06,4.30,4,21:37.5,2024-03-13,2024-05-02,Model_95,2015,Electric,Electric,Manual,Coupe,91184,17.77,2,"Red, Blue, Black","Traction Control, Lane Assist",4,486,591,337,7.20,4782 x 1888 x 1588 mm,2060,
876,Dodge,0.99,Afternoon,2,39,Batch_71,27.30,30.71,6.95,2,21:37.5,2024-10-30,2024-04-08,Model_56,2001,Hybrid,Petrol,Manual,SUV,45805,14.94,5,"White, Silver, Grey","Traction Control, Lane Assist",7,696,175,328,5.42,4021 x 1743 x 1555 mm,1779,40
877,GMC,0.90,Afternoon,14,12,Batch_67,18.50,48.99,3.03,3,21:37.5,2024-05-06,2024-06-24,Model_47,2019,Electric,Electric,Automatic,Coupe,95678,24.26,2,"Red, Blue, Black","Airbags, ABS, EBD",3,367,634,179,6.15,4235 x 1960 x 1520 mm,2096,
878,Lincoln,0.82,Afternoon,3,22,Batch_94,26.04,62.87,4.67,8,21:37.5,2023-12-14,2024-06-11,Model_80,2016,V6,Petrol,Automatic,Sedan,61303,15.34,5,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",4,689,587,225,5.07,4281 x 1883 x 1405 mm,1512,67
879,Lexus,0.85,Night,10,8,Batch_85,19.99,65.07,4.42,8,21:37.5,2024-02-28,2024-02-28,Model_67,2016,V6,Diesel,Manual,Sedan,83000,14.51,4,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,284,621,292,4.83,4064 x 1754 x 1515 mm,1188,61
880,Saturn,0.97,Night,9,49,Batch_30,22.90,34.56,0.62,10,21:37.5,2024-10-26,2024-02-25,Model_26,2004,Hybrid,Diesel,Manual,Hatchback,86853,23.15,2,"Green, Yellow, Orange","Airbags, ABS, EBD",5,210,396,317,4.27,4544 x 1763 x 1450 mm,2090,73
881,Peugeot,0.83,Morning,16,35,Batch_74,17.25,36.48,1.85,0,21:37.5,2024-11-03,2024-01-28,Model_80,2017,V8,Diesel,Manual,Hatchback,72485,22.21,6,"Red, Blue, Black","Airbags, ABS, EBD",5,696,511,332,6.10,4541 x 1840 x 1486 mm,2408,70
882,Toyota,0.94,Night,8,3,Batch_46,25.37,54.71,3.06,9,21:37.5,2023-11-19,2024-11-11,Model_87,2013,V6,Petrol,Manual,SUV,81422,24.97,3,"Red, Blue, Black","Airbags, ABS, EBD",7,509,463,253,5.27,4096 x 1757 x 1415 mm,2383,45
883,Subaru,0.85,Morning,3,12,Batch_18,15.87,47.12,5.15,4,21:37.5,2024-04-04,2024-09-18,Model_51,2009,Hybrid,Hybrid,Automatic,Hatchback,24599,29.35,5,"Red, Blue, Black","Airbags, ABS, EBD",5,373,437,302,5.27,4800 x 1899 x 1533 mm,2474,74
884,Saab,0.81,Morning,4,50,Batch_78,20.37,61.46,1.00,3,21:37.5,2024-06-09,2024-04-09,Model_86,2021,Electric,Electric,Automatic,Hatchback,83945,27.81,7,"Green, Yellow, Orange","Airbags, ABS, EBD",3,199,789,280,6.04,4496 x 1997 x 1411 mm,1056,
885,Jeep,0.89,Morning,16,2,Batch_86,25.27,44.78,0.95,5,21:37.5,2024-03-04,2024-10-13,Model_95,2015,Electric,Electric,Manual,Coupe,91184,17.77,2,"Red, Blue, Black","Traction Control, Lane Assist",4,486,591,337,7.20,4782 x 1888 x 1588 mm,2060,
886,Land Rover,0.98,Afternoon,3,44,Batch_8,25.78,64.83,5.06,8,21:37.5,2024-06-19,2024-11-09,Model_42,2008,V8,Diesel,Automatic,Coupe,98054,21.75,7,"Red, Blue, Black","Airbags, ABS, EBD",5,197,203,201,6.48,4850 x 1907 x 1429 mm,2124,40
887,Lexus,0.88,Morning,6,8,Batch_100,27.02,48.40,0.60,4,21:37.5,2024-05-06,2024-05-08,Model_67,2016,V6,Diesel,Manual,Sedan,83000,14.51,4,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,284,621,292,4.83,4064 x 1754 x 1515 mm,1188,61
888,Fiat,0.98,Afternoon,11,13,Batch_88,24.29,66.67,3.63,6,21:37.5,2024-07-14,2024-05-25,Model_19,2004,Electric,Electric,Manual,Coupe,29483,16.94,7,"Red, Blue, Black","Airbags, ABS, EBD",6,504,615,332,8.48,4641 x 1712 x 1429 mm,1231,
889,Acura,0.85,Morning,18,36,Batch_78,28.16,48.31,9.62,1,21:37.5,2024-05-01,2024-07-24,Model_11,2015,Hybrid,Hybrid,Manual,SUV,27921,10.28,2,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",3,346,721,237,6.48,4160 x 1821 x 1591 mm,1671,65
890,Fiat,1.00,Morning,5,14,Batch_64,27.75,38.96,9.87,9,21:37.5,2024-02-25,2024-05-13,Model_19,2004,Electric,Electric,Manual,Coupe,29483,16.94,7,"Red, Blue, Black","Airbags, ABS, EBD",6,504,615,332,8.48,4641 x 1712 x 1429 mm,1231,
891,Subaru,0.90,Morning,12,23,Batch_35,24.93,43.50,8.64,7,21:37.5,2024-09-15,2024-04-03,Model_51,2009,Hybrid,Hybrid,Automatic,Hatchback,24599,29.35,5,"Red, Blue, Black","Airbags, ABS, EBD",5,373,437,302,5.27,4800 x 1899 x 1533 mm,2474,74
892,Bentley,0.86,Morning,17,6,Batch_14,18.47,43.56,9.44,10,21:37.5,2024-10-05,2024-08-29,Model_38,2009,V8,Petrol,Manual,Coupe,35197,11.33,2,"Red, Blue, Black","Blind Spot Monitoring, Rear Camera",7,254,455,268,6.16,4490 x 1722 x 1475 mm,1091,50
893,Alfa Romeo,0.93,Morning,14,8,Batch_39,20.03,63.31,0.15,9,21:37.5,2023-12-03,2023-12-21,Model_83,2015,Electric,Electric,Manual,Sedan,22607,16.19,4,"White, Silver, Grey","Traction Control, Lane Assist",5,124,750,220,5.57,4670 x 1867 x 1478 mm,1911,
894,Lucid Motors,0.85,Night,5,16,Batch_24,28.45,52.12,6.28,5,21:37.5,2024-11-16,2024-03-27,Model_66,2020,V6,Diesel,Automatic,Hatchback,47961,19.29,4,"White, Silver, Grey","Traction Control, Lane Assist",3,234,611,172,4.86,4691 x 1898 x 1585 mm,2310,74
895,Saab,0.87,Afternoon,13,41,Batch_98,26.39,65.46,9.35,1,21:37.5,2024-06-30,2024-01-16,Model_86,2021,Electric,Electric,Automatic,Hatchback,83945,27.81,7,"Green, Yellow, Orange","Airbags, ABS, EBD",3,199,789,280,6.04,4496 x 1997 x 1411 mm,1056,
896,Mercedes-Benz,0.83,Morning,13,11,Batch_84,24.07,57.83,1.46,3,21:37.5,2023-12-25,2024-08-15,Model_76,2000,V6,Diesel,Automatic,SUV,88004,12.19,7,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",6,653,544,303,8.79,4852 x 1924 x 1458 mm,2163,43
897,Lamborghini,0.97,Morning,14,29,Batch_44,25.29,32.91,8.30,1,21:37.5,2024-10-15,2024-09-20,Model_89,2012,V8,Petrol,Automatic,Hatchback,46737,17.32,6,"White, Silver, Grey","Traction Control, Lane Assist",5,569,737,223,6.54,4662 x 1816 x 1497 mm,1258,68
898,Hummer,0.85,Afternoon,17,35,Batch_31,26.28,52.43,0.89,3,21:37.5,2024-07-26,2024-01-15,Model_79,2006,Electric,Electric,Automatic,SUV,84033,11.92,7,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",3,179,661,344,5.31,4462 x 1892 x 1581 mm,1032,
899,Volvo,0.95,Afternoon,9,44,Batch_42,18.45,52.78,5.42,3,21:37.5,2024-04-01,2024-09-15,Model_17,2009,V6,Hybrid,Automatic,Coupe,81395,12.04,3,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",3,211,652,157,5.50,4718 x 1777 x 1406 mm,1339,44
900,Lexus,0.83,Afternoon,2,16,Batch_53,23.03,58.20,9.72,5,21:37.5,2024-02-27,2024-02-12,Model_67,2016,V6,Diesel,Manual,Sedan,83000,14.51,4,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,284,621,292,4.83,4064 x 1754 x 1515 mm,1188,61
901,Hummer,0.84,Afternoon,5,9,Batch_20,25.20,32.79,6.54,2,21:37.5,2024-10-20,2024-01-01,Model_79,2006,Electric,Electric,Automatic,SUV,84033,11.92,7,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",3,179,661,344,5.31,4462 x 1892 x 1581 mm,1032,
902,Ferrari,0.88,Afternoon,8,21,Batch_50,15.72,44.75,2.08,4,21:37.5,2024-05-29,2024-10-14,Model_10,2017,V6,Diesel,Automatic,Hatchback,86081,28.63,7,"Red, Blue, Black","Airbags, ABS, EBD",5,659,313,330,2.80,4917 x 1955 x 1576 mm,2228,47
903,Bugatti,0.90,Afternoon,8,46,Batch_62,17.11,46.77,1.27,3,21:37.5,2024-08-11,2024-04-18,Model_94,2009,V6,Diesel,Manual,SUV,34490,16.74,3,"Green, Yellow, Orange","Airbags, ABS, EBD",6,359,725,320,4.82,4602 x 1969 x 1507 mm,2116,65
904,Land Rover,0.84,Night,3,48,Batch_98,17.92,37.15,9.72,0,21:37.5,2024-07-21,2024-05-09,Model_42,2008,V8,Diesel,Automatic,Coupe,98054,21.75,7,"Red, Blue, Black","Airbags, ABS, EBD",5,197,203,201,6.48,4850 x 1907 x 1429 mm,2124,40
905,Dodge,0.84,Afternoon,10,32,Batch_73,25.83,35.25,9.44,6,21:37.5,2023-12-07,2024-07-20,Model_56,2001,Hybrid,Petrol,Manual,SUV,45805,14.94,5,"White, Silver, Grey","Traction Control, Lane Assist",7,696,175,328,5.42,4021 x 1743 x 1555 mm,1779,40
906,Lucid Motors,0.85,Night,4,16,Batch_90,26.67,54.29,5.62,3,21:37.5,2024-08-20,2024-06-06,Model_66,2020,V6,Diesel,Automatic,Hatchback,47961,19.29,4,"White, Silver, Grey","Traction Control, Lane Assist",3,234,611,172,4.86,4691 x 1898 x 1585 mm,2310,74
907,Lamborghini,0.98,Morning,14,27,Batch_20,18.42,51.72,8.04,2,21:37.5,2024-01-26,2024-02-20,Model_89,2012,V8,Petrol,Automatic,Hatchback,46737,17.32,6,"White, Silver, Grey","Traction Control, Lane Assist",5,569,737,223,6.54,4662 x 1816 x 1497 mm,1258,68
908,Porsche,0.93,Night,5,50,Batch_21,28.22,59.19,1.68,6,21:37.5,2024-09-24,2024-03-17,Model_41,2000,V6,Diesel,Automatic,Hatchback,80941,22.97,7,"White, Silver, Grey","Traction Control, Lane Assist",6,629,781,283,7.42,4192 x 1895 x 1499 mm,2143,79
909,Cadillac,0.92,Night,6,50,Batch_7,17.62,56.89,2.20,1,21:37.5,2024-06-22,2024-03-13,Model_5,2003,Electric,Electric,Manual,Hatchback,65277,16.30,5,"White, Silver, Grey","Traction Control, Lane Assist",4,384,706,308,7.23,4086 x 1859 x 1458 mm,1998,
910,Volvo,0.90,Afternoon,8,25,Batch_49,19.26,34.06,2.23,0,21:37.5,2023-12-23,2024-01-14,Model_17,2009,V6,Hybrid,Automatic,Coupe,81395,12.04,3,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",3,211,652,157,5.50,4718 x 1777 x 1406 mm,1339,44
911,Lexus,0.86,Morning,4,10,Batch_62,18.97,35.34,8.00,5,21:37.5,2024-07-10,2024-03-19,Model_67,2016,V6,Diesel,Manual,Sedan,83000,14.51,4,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",7,284,621,292,4.83,4064 x 1754 x 1515 mm,1188,61
912,Bugatti,0.91,Afternoon,5,38,Batch_81,19.69,40.15,0.39,10,21:37.5,2024-01-16,2024-04-30,Model_94,2009,V6,Diesel,Manual,SUV,34490,16.74,3,"Green, Yellow, Orange","Airbags, ABS, EBD",6,359,725,320,4.82,4602 x 1969 x 1507 mm,2116,65
913,Plymouth,0.88,Morning,2,40,Batch_90,23.06,67.31,0.37,3,21:37.5,2023-11-30,2024-08-17,Model_9,2007,Hybrid,Diesel,Manual,SUV,61486,23.24,3,"Green, Yellow, Orange","Airbags, ABS, EBD",3,528,264,313,9.56,4432 x 1758 x 1440 mm,1682,71
914,Nissan,0.85,Morning,7,50,Batch_64,18.15,38.48,5.14,2,21:37.5,2024-08-26,2023-12-01,Model_50,2008,V6,Diesel,Automatic,SUV,23560,25.70,5,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",4,335,317,321,6.09,4096 x 1781 x 1480 mm,1898,73
915,Toyota,0.94,Morning,2,29,Batch_4,15.77,41.99,0.81,2,21:37.5,2024-04-08,2024-04-13,Model_87,2013,V6,Petrol,Manual,SUV,81422,24.97,3,"Red, Blue, Black","Airbags, ABS, EBD",7,509,463,253,5.27,4096 x 1757 x 1415 mm,2383,45
916,Toyota,0.98,Morning,5,38,Batch_67,29.33,65.30,9.40,5,21:37.5,2024-09-25,2024-11-13,Model_87,2013,V6,Petrol,Manual,SUV,81422,24.97,3,"Red, Blue, Black","Airbags, ABS, EBD",7,509,463,253,5.27,4096 x 1757 x 1415 mm,2383,45
917,Saab,0.87,Afternoon,17,38,Batch_55,21.65,68.20,2.23,5,21:37.5,2024-10-08,2024-09-29,Model_86,2021,Electric,Electric,Automatic,Hatchback,83945,27.81,7,"Green, Yellow, Orange","Airbags, ABS, EBD",3,199,789,280,6.04,4496 x 1997 x 1411 mm,1056,
918,Bentley,0.93,Morning,5,41,Batch_43,29.78,54.74,0.09,7,21:37.5,2024-05-06,2024-01-08,Model_38,2009,V8,Petrol,Manual,Coupe,35197,11.33,2,"Red, Blue, Black","Blind Spot Monitoring, Rear Camera",7,254,455,268,6.16,4490 x 1722 x 1475 mm,1091,50
919,Toyota,0.85,Morning,14,21,Batch_45,15.91,31.79,5.90,6,21:37.5,2024-02-24,2024-07-18,Model_87,2013,V6,Petrol,Manual,SUV,81422,24.97,3,"Red, Blue, Black","Airbags, ABS, EBD",7,509,463,253,5.27,4096 x 1757 x 1415 mm,2383,45
920,Vauxhall,0.94,Afternoon,18,28,Batch_25,26.44,41.25,0.23,3,21:37.5,2024-04-14,2024-05-09,Model_76,2006,Electric,Electric,Automatic,Hatchback,89831,21.75,4,"Red, Blue, Black","Blind Spot Monitoring, Rear Camera",6,490,847,320,6.61,4381 x 1956 x 1545 mm,1132,
921,Chevrolet,0.95,Night,14,41,Batch_83,20.34,47.87,3.22,9,21:37.5,2024-09-12,2024-03-10,Model_2,2020,V6,Diesel,Manual,SUV,36249,15.82,5,"White, Silver, Grey","Airbags, ABS, EBD",3,523,488,159,4.56,4435 x 1861 x 1499 mm,1818,51
922,Jeep,0.94,Morning,1,43,Batch_61,19.62,52.03,8.86,8,21:37.5,2024-09-29,2024-01-10,Model_95,2015,Electric,Electric,Manual,Coupe,91184,17.77,2,"Red, Blue, Black","Traction Control, Lane Assist",4,486,591,337,7.20,4782 x 1888 x 1588 mm,2060,
923,Kia,0.96,Night,2,18,Batch_95,21.06,47.33,6.03,0,21:37.5,2024-05-13,2024-04-09,Model_37,2008,V8,Diesel,Automatic,Coupe,40572,21.92,7,"Red, Blue, Black","Blind Spot Monitoring, Rear Camera",7,473,572,286,6.56,4236 x 1805 x 1513 mm,1066,69
924,Mercedes-Benz,0.86,Night,5,35,Batch_19,22.24,49.05,0.69,4,21:37.5,2023-11-21,2024-07-07,Model_76,2000,V6,Diesel,Automatic,SUV,88004,12.19,7,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",6,653,544,303,8.79,4852 x 1924 x 1458 mm,2163,43
925,Infiniti,0.84,Afternoon,3,13,Batch_82,24.19,47.38,5.43,1,21:37.5,2024-04-18,2024-06-30,Model_67,2008,Hybrid,Petrol,Manual,SUV,47305,14.66,2,"Green, Yellow, Orange","Airbags, ABS, EBD",7,224,892,309,2.72,4155 x 1941 x 1543 mm,1552,73
926,Nissan,0.93,Afternoon,20,28,Batch_29,18.94,33.22,9.05,10,21:37.5,2024-07-03,2024-01-05,Model_50,2008,V6,Diesel,Automatic,SUV,23560,25.70,5,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",4,335,317,321,6.09,4096 x 1781 x 1480 mm,1898,73
927,Peugeot,0.84,Morning,7,26,Batch_89,18.95,61.95,4.23,7,21:37.5,2024-05-25,2024-06-29,Model_80,2017,V8,Diesel,Manual,Hatchback,72485,22.21,6,"Red, Blue, Black","Airbags, ABS, EBD",5,696,511,332,6.10,4541 x 1840 x 1486 mm,2408,70
928,Jaguar,0.94,Night,8,43,Batch_22,25.33,59.08,0.86,9,21:37.5,2024-05-19,2024-06-01,Model_28,2004,V6,Diesel,Automatic,SUV,65761,18.85,6,"Red, Blue, Black","Traction Control, Lane Assist",3,564,365,169,8.13,4356 x 1837 x 1404 mm,1400,40
929,Jeep,0.89,Afternoon,19,25,Batch_40,28.39,48.80,5.21,6,21:37.5,2024-02-25,2024-01-08,Model_95,2015,Electric,Electric,Manual,Coupe,91184,17.77,2,"Red, Blue, Black","Traction Control, Lane Assist",4,486,591,337,7.20,4782 x 1888 x 1588 mm,2060,
930,Bugatti,0.83,Morning,10,35,Batch_40,17.85,39.93,8.20,10,21:37.5,2024-09-04,2023-12-09,Model_94,2009,V6,Diesel,Manual,SUV,34490,16.74,3,"Green, Yellow, Orange","Airbags, ABS, EBD",6,359,725,320,4.82,4602 x 1969 x 1507 mm,2116,65
931,Pontiac,0.85,Afternoon,16,1,Batch_57,17.90,50.76,2.69,10,21:37.5,2024-01-27,2024-07-22,Model_61,2011,V6,Petrol,Automatic,Sedan,53482,16.80,6,"White, Silver, Grey","Blind Spot Monitoring, Rear Camera",4,125,244,301,8.40,4933 x 1858 x 1515 mm,1057,58
932,Volkswagen,0.95,Afternoon,19,46,Batch_65,23.64,42.44,3.26,9,21:37.5,2024-10-05,2024-07-17,Model_19,2020,Hybrid,Petrol,Automatic,SUV,47791,14.35,7,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",4,312,526,211,9.48,4650 x 1808 x 1523 mm,2296,42
933,Plymouth,0.95,Night,17,39,Batch_70,20.19,48.70,8.82,6,21:37.5,2024-03-13,2024-04-08,Model_9,2007,Hybrid,Diesel,Manual,SUV,61486,23.24,3,"Green, Yellow, Orange","Airbags, ABS, EBD",3,528,264,313,9.56,4432 x 1758 x 1440 mm,1682,71
934,Dodge,0.82,Afternoon,17,32,Batch_33,20.63,32.49,3.74,1,21:37.5,2024-03-22,2024-03-04,Model_56,2001,Hybrid,Petrol,Manual,SUV,45805,14.94,5,"White, Silver, Grey","Traction Control, Lane Assist",7,696,175,328,5.42,4021 x 1743 x 1555 mm,1779,40
935,Dodge,0.85,Afternoon,4,6,Batch_51,15.20,61.48,3.04,4,21:37.5,2024-09-11,2024-10-06,Model_56,2001,Hybrid,Petrol,Manual,SUV,45805,14.94,5,"White, Silver, Grey","Traction Control, Lane Assist",7,696,175,328,5.42,4021 x 1743 x 1555 mm,1779,40
936,Rivian,0.87,Morning,2,34,Batch_63,18.26,32.24,1.21,8,21:37.5,2024-02-02,2024-01-09,Model_72,2006,V6,Petrol,Manual,Coupe,67266,26.74,7,"Green, Yellow, Orange","Blind Spot Monitoring, Rear Camera",6,229,807,227,3.12,4764 x 1758 x 1541 mm,1029,69
937,Toyota,0.96,Morning,16,9,Batch_47,29.74,40.51,4.60,9,21:37.5,2024-07-10,2023-12-09,Model_87,2013,V6,Petrol,Manual,SUV,81422,24.97,3,"Red, Blue, Black","Airbags, ABS, EBD",7,509,463,253,5.27,4096 x 1757 x 1415 mm,2383,45
